seq,Kingdom,Phylum,Class,Order,Family,Genus,Species,rel_ab
49c21f58cb86088e2dfb4866df40cffa,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,,0.000733
49e91bf69238f9dd2a305246a57204a5,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Leadbetterella,midas_s_23056,0.013353
49f0a5bc0b7d669cd001cc9995bc797a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,,0.676819
49f3e06809ace3101d4a20126ef11731,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,,0.001815
4a0875f744698c809416ed7180607fe4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,,0.003033
4a1586db0ce13a99f9b503a9a9573beb,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,PHOS-HE36,midas_g_179,,0.001222
4a186d3a6057a5418d2b33ae0c1a869b,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,midas_g_84261,midas_s_84261,0.017902
4a2a409f7d66a1eb1194aea2bcde18a4,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Leptospira,midas_s_119265,0.00047
4a4c25f3136a97a7da041a4bcb5582a5,Bacteria,Dependentiae,Babeliae,Babeliales,midas_f_55862,midas_g_71205,midas_s_71205,0.000489
4a51df7a52d39bbcfbfac57118e81eaa,Bacteria,,,,,,,0.000714
4a55585dfbca1b3c842895ab40257b42,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,LD29,midas_s_63835,0.000404
4a57ea57038cb6b4cba29d60a4def82c,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.008075
4a5b564ed0c0fd78166c96c79561d43a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.005208
4a95b74de17e3c381e8fc1fecfa1ba74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,,0.002698
4a98bd4a7fea2b4209ce1328141c77db,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,midas_s_53962,0.169121
4ab56f9b012674eb6981ba9d3ef36170,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.407442
4ac193f49185bb080c934ba9a00a815e,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,midas_g_1363,,0.001646
4adf9e7468a9ec3a9c8fe9a4563eed01,Bacteria,Patescibacteria,Gracilibacteria,midas_o_1258,midas_f_1258,midas_g_1258,midas_s_1258,0.000787
4af1d700ed9001189d3a7d499e0f0c9e,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,midas_f_603,midas_g_603,,0.001058
4b238242241da9b79db3704472332e5a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,midas_s_19061,0.000434
4b27c21f2b4c59744feba4d03a140503,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Ca_Accumulibacter,,0.000787
4b2be40d026b96179f6877be32ca99dd,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,,,0.001071
4b4e1a540a86fe881b143a0d2a44c8f9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.003498
4b4f86b5770f6876dbe503feb13437ec,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.006821
4b50be28c2cc7c6a4dbc6300155c5218,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,midas_s_25101,0.036818
4b55a52b8edd23eb140788307c9f7256,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.012756
4b59504ae46731e6f60acd15ca470548,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Pannonibacter,midas_s_14757,0.022011
4b64644bd11f17317c89881954a2c59b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,midas_g_694,,0.002786
4b6c08fe09b6f8d103c4899e152eef11,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,midas_f_1334,midas_g_1334,midas_s_22378,0.055268
4b7832a5246f6d9a1cbe44ca12904f74,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,0.001479
4b7e1285a4368982ac76f6222011b697,Bacteria,,,,,,,0.000607
4bcebf812cad89472ab6a3c8ff9b622a,Bacteria,Cyanobacteria,Sericytochromatia,midas_o_1421,midas_f_1572,midas_g_28875,midas_s_28875,0.002502
4bea53b2aad77f2569a0182f6b84255e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,midas_s_30643,0.0005
4bf3d98234d8a163642849442b9d081a,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,,,0.003033
4c07eb8501dbf8e63712727d8f7a07bf,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.014057
4c3685c132f5b6790e4eabef3274a2f7,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,midas_s_60603,0.010522
4c437459ea5630667fe41d8eb4f62ace,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,0.002539
4c61879ca2f0594335aa69f539fa89c3,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,,0.005862
4c64fd405cce821a791bd9eaa63c5f2d,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,midas_f_134,midas_g_134,midas_s_1266,0.031742
4c70552130cd2746e3c2bcb473cc67bc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,midas_f_2010,midas_g_3943,midas_s_18939,1.036777
4c9313f8b3638d0d2bf68541b0fde51e,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,midas_s_2027,0.002116
4ccaabc1e55719c613ebbddb77f23efd,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus,,0.00154
4cd0999c5082d9f17af4457b6c9c5814,Bacteria,Dependentiae,Babeliae,Babeliales,midas_f_9363,midas_g_40795,midas_s_40795,0.000717
4ce7631dc5873c25ff979543e6d66466,Bacteria,Bacteroidota,Ignavibacteria,SJA-28,midas_f_31,midas_g_171,,0.002814
4cec2826da45c90930f69ae290165f1d,Bacteria,Desulfobacterota,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,Syntrophorhabdus,midas_s_41,0.000605
4cf9c81d07190577ca45ff50b97de972,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,midas_s_75484,0.005054
4d14fe12857973bd0d0470a41c6e1a5a,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,midas_g_3252,midas_s_8366,0.299815
4d2d2aa9b034851620255160a6d3f737,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,0.00077
4d3a327bff43e60ba395c235a2d391a7,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,midas_g_5504,,0.000412
4d47bd49b0916f5f37b31c4e902a46f9,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,midas_f_3344,midas_g_42195,midas_s_42195,0.000502
4d53cddbfd3d4bd31f5885bd6884990a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,,,0.001001
4d5a515895a2470f504baf698b5d5366,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,midas_g_9397,midas_s_23710,0.004448
4d6982b61a5ec0f082f8d8e913a36a67,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,midas_s_121,0.002698
4d6a3268ba1b53f73cec3eb66a86a5bc,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,midas_f_4482,midas_g_4482,midas_s_4482,0.000833
4d6d4bc4488fc8b971b3e779869621db,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Ca_Alysiosphaera,midas_s_68411,0.000527
4d823c0e9f91e89b03ea23e54c922c54,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,0.000476
4db76ca899220396ec427665ad8c157a,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,,0.000317
4dbd6ef8df7bdad644d8f316bd5b8eb6,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Contendobacter,,0.000957
4dc1cf2d09e2d755aae95d2a61c96e6d,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,midas_g_59,midas_s_101634,0.00067
4dc8958a7cd7ba1b22fbef67e2f0378a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Ca_Megaira,midas_s_8682,0.000556
4dca40ed3331488c8d2af090991a7eb6,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,PHOS-HE36,midas_g_179,,0.000557
4df86e73d5f694af9655bcb20c07c96a,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,midas_g_10587,midas_s_10587,0.108043
4dfa016cab7a5e01764efc33698696da,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,midas_s_2275,0.001852
4dfc7cad0b8f13b54b95e5b78d0ff005,Bacteria,Proteobacteria,Gammaproteobacteria,CHAB-XI-27,midas_f_59114,midas_g_59114,midas_s_59114,0.000525
4e195f08674de1370e3c8e64ba2b3aed,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,midas_f_49392,midas_g_88144,midas_s_88144,0.002648
4e618ab757b83990f7733e0441bd9fe6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,midas_s_41450,0.009605
4e7af4ff28d15ba4a752c688837b650a,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_147,midas_f_2362,Ca_Ovatusbacter,midas_s_80040,0.000397
4e85d3c1d308b2625f38a6f2c40d6d14,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,0.009212
4e9f7176de6f2af840aa8a369a060705,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,midas_s_5625,1.056423
4ea3be872f5435b176f679d625af68bc,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,midas_s_9697,0.000557
4eb27fc56d6f8d8d330556a95e44a100,Bacteria,Chloroflexi,Anaerolineae,SBR1031,Flexifilaceae,midas_g_2842,midas_s_13924,0.001743
4eb5104c00849c7945edc8157a171dc6,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Ca_Obscuribacter,midas_s_1393,0.003003
4ebf7d3e9720a48b28599e73a0e3078f,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea,,0.000791
4ec44d84891c8c703ab2103b3c1019c6,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_filum,0.000833
4ec7f6af7658f82ab3a5fbfb8797075a,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,,,,0.000654
4eefc9201a088f1b0ef5ee405f0255b7,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ca_Promineofilaceae,Ca_Leptovillus,,6.689526
4ef4b60b2905ca4802645b0d5198718f,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,midas_g_61821,midas_s_69688,0.034195
4f2a1511663e0ebd778854ca24fd1d32,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_3092,midas_g_26909,midas_s_34830,0.001019
4f3b504cfc09ba99b78e22d1c3357503,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,,,0.000986
4f3b5fb2286a87a4513401fcf7b76db1,Bacteria,WPS-2,midas_c_206,midas_o_395,midas_f_547,midas_g_547,midas_s_79987,0.005944
4f5dce61529e14e1c7746b629d4e9c2d,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,midas_s_99775,0.000986
4f62c90cbece40e4d54bc5337c6887de,Bacteria,Proteobacteria,Alphaproteobacteria,midas_o_24,Lacibacterium_aquatile,midas_g_22236,midas_s_63202,0.002694
4f9f27276aaa4d93e4961b9aa68de8e4,Bacteria,Chloroflexi,Anaerolineae,SBR1031,Flexifilaceae,midas_g_22263,midas_s_22263,0.00044
4fa0cd5eaad476381c682a5dffaabd7d,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Nubsella,,0.000956
4facf39174ac5ca114a00100f03f1446,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,Clostridium_huakuii,0.081605
4fbb6e2a4b33ce5c73d56803b622bc2c,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Ca_Odyssella,,0.002831
4fc1b6f60ef0f7c231513d0289e5aad4,Bacteria,Acidobacteriota,Blastocatellia,11-24,midas_f_14138,midas_g_23755,midas_s_23755,0.000403
4fcc2a6d80ae85340565a22873e5841f,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,midas_s_22181,0.003002
4fe523397c6132951627729ec6d1a032,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,,0.001233
4ff0275e4dfe03601d44a602c4b8cdaf,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,midas_g_27537,midas_s_34228,0.000794
4ffb03b5c0bfc3fffc60057381aa071c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes,,0.003188
50095ac4d544b0fb8136e1f185e73ba4,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,,0.000596
501b1262327a1c2819958fbed26dad82,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_1409,,0.850225
5023ae414cdc62a23a84a6bd2657c69c,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,,0.002881
5024c37341f679e9d7add57316b32160,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Plasticicumulans,midas_s_11214,0.003163
5029789a8737b1908620b346544cc304,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,,,0.000498
502bc8a76fac815c40955f2da51b4603,Bacteria,Myxococcota,Polyangia,mle1-27,midas_f_990,midas_g_1853,midas_s_1853,0.001466
502de546fa334508da306a3595c98041,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,,0.003021
503fa373434a57d09c31adb306aecdb5,Bacteria,Chloroflexi,Anaerolineae,C10-SB1A,Amarolineaceae,Ca_Sarcinithrix,,4.326403
50420826a4434507209193c117f54130,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,midas_f_67,midas_g_8983,midas_s_12369,0.000941
5088967c89fec6bd349d2e2311ce0951,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium_salmoneum,0.0017
508d8f7030bdb340cd20674871fd48af,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,,1.614391
5094d3304fa905da7174c79745a53c8c,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,midas_f_108,midas_g_558,,0.000794
50a8367445f13689d1032ccff7c8db55,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,midas_s_19427,0.001488
50df64d0d30c126287e6319c89fac3cf,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,midas_s_84543,0.081581
50e6e98ab14967833c8d9baf08d854bb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,midas_s_3870,0.010588
50ec9d51d3f5412cc4ad04ececeb6a59,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_467,,0.000952
50f20313899feb68167cd1a960a6c7d8,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,midas_g_45788,midas_s_45788,0.013643
511f0e485333d786514a19ce05408f46,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,midas_f_25399,midas_g_26194,midas_s_26194,0.000397
51213ff8942f5af284ea7ca759e137c9,Bacteria,Chloroflexi,Anaerolineae,SBR1031,Flexifilaceae,midas_g_2842,,0.000641
51240b6b889e1e6577290826f1fc103a,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,,,,0.000607
513dbd7bf65b4fe9ed54811a01ca6bb1,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,midas_f_1334,midas_g_6089,midas_s_6089,0.002224
5162c3c7122dca90a70db06cebe65cea,Bacteria,Bacteroidota,Bacteroidia,Bacteroidetes_VC2.1_Bac22,midas_f_27512,midas_g_35053,midas_s_58746,0.000605
5174f7e8ea275ef235a70c730178d5ed,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,midas_s_20575,0.051262
5195eee30ed1c509d010d20c3909e846,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,,0.00132
519ad1e3d4335e63f899b014e3463947,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,,,0.002426
51a05016c8745e333a99a8c595b192bc,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,0.517768
51a18ad68d1637f68ee4cc567247a1a3,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,,0.004888
51ae1cdd663386941813fa8309c6b3be,Bacteria,Desulfobacterota,midas_c_41,midas_o_2276,,,,0.000743
51d0b735841bf706f141a1aa23c6999f,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium_salmoneum,0.002177
51d4d5bf1c562e1d2a6fde85fe795d3c,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,,0.015375
51d55db96ddfccf013fab2fc67c4965b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,midas_s_10120,0.000489
51ec4be20a0da414f870af0d1a006714,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,midas_s_78966,0.001001
51eecedf6995cfa88867badb6a43b3d8,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus,,0.006654
51fa9baa2476bc53b6a07d94fd11ef4e,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_5409,0.002058
525439edb3b85e4732b9b55667fc5a6d,Bacteria,Firmicutes,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium,midas_s_80067,0.118356
52708c2cfa926ba9b2f69878c97cee2c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Stappia,,0.023331
5279167d80ccdec4478d859827d52d1a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,midas_g_94,midas_s_17097,0.124906
527ff6e082097ad337cffa77ddbfa4d9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,midas_s_3851,0.000375
52b311979df6c2b81d118aca284d2a6d,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,midas_s_16225,0.000791
52bd9a0f261dd1f07dc5173ba3c73966,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,midas_s_65912,0.00171
52c3e286bfbb486a59ed0e6edc710a7b,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,midas_g_36077,midas_s_36077,0.001011
52cbb68aa48e1b8a418fefa3c9e7bcc8,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,AAP99,,0.002252
52e73d4a0ca505e2a2dc8cded9bc9779,Bacteria,Firmicutes,midas_c_4,midas_o_7,midas_f_118715,midas_g_118715,midas_s_118715,0.000605
52fb28de37b20bccb60112277a3b7c8b,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,midas_g_120,,0.002582
5308f25dfca1ad3d83d345ec35e42715,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.011284
53201810d8d04acd4b2c7b7a75097eaa,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium_gwangjuense,0.014111
532ff193b68d71a9e2229dd125e1eeb1,Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanosarcina,,0.001111
5340372fe2776854de2e7305ab108bc8,Bacteria,Actinobacteriota,Actinobacteria,midas_o_5,midas_f_5,midas_g_399,midas_s_399,0.000762
535887d75db6f21831a65b42a9d5752f,Bacteria,Proteobacteria,Gammaproteobacteria,Run-SP154,midas_f_27,midas_g_70,midas_s_219,0.00434
536463eb280a39a71f6c2b5844ee638c,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,midas_g_6116,midas_s_6414,0.000787
536505d096617d3fc33fe46336e964eb,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,AAP99,midas_s_89675,0.001019
538d9222820c843af4f656da036aae95,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,Geothrix,midas_s_2930,0.000977
53a95a6c56eafdc9d4117dc7572c016c,Bacteria,,,,,,,0.018736
53b79a5e67eedae0d480314ea8a23716,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,,0.000493
53b9e2fc83c0cbc40df49a199b32324c,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_76487,0.000638
53d364f6d739f7666d91f12344d8196b,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_3092,midas_g_4299,midas_s_53299,0.118454
53d62071ad47ff8cf5631fa27682a935,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Desulfobacter_postgatei,0.000525
53d778933f79cf1ec135398e25b5e962,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,,0.005375
54307e4fc0b305aeca48d347f4b983b8,Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,,0.000404
54383362ba81c48e7d0a426cac362450,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,,0.001852
543ede268cdbe75b5eab558559a520df,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,midas_f_2019,midas_g_2019,midas_s_70494,0.031743
5441293b9add01d4fd09cd5370138bc1,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Ca_Epiflobacter,,0.179233
544bf7bbb6b8fddd72763dc9f77e31b0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_14268,,0.166726
545f3b2864617a68fb79774114c1327f,Bacteria,Planctomycetota,OM190,midas_o_7059,midas_f_7059,midas_g_7059,midas_s_7059,0.042164
54729b120e81b14f79d8caf516c2fd83,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,0.024036
548cfc49fae6be169e2b84f6263e3207,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella,Smithella_propionica,0.011322
549f5512ae914999d706ca468de179c8,Bacteria,,,,,,,0.040314
54c489de5ec8c0e9aa68974f8f39d713,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aquamicrobium,Aquamicrobium_aestuarii,0.006065
54c6f90005e31b1c0e2513c2d6cc649a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,0.001486
54d0eba3f83a0161654b30cdd472abc1,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria,Schlesneria_paludicola,0.00132
54f8ee204623f9431145ee6f40c9b347,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,JGI_0001001-H03,midas_s_170,0.034254
5505c3a93b39de3a6d6e230482a4d9a3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,midas_g_15299,midas_s_15299,0.000617
552af140c0eb17d65baf82fd74a9180e,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,,0.000611
55443caa3c22035734d60cd1c306994d,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,midas_g_6223,midas_s_18165,0.000425
55447d0ef9168607b388562ff79ff2e6,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,midas_s_119276,0.045537
